Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
reason_8,month_12,day_5,season_4,286,6,1970-01-01,28,282.1997521341722,99,0,education_3,son_3,0,0,pet_1,99,175,24,1970-01-01
reason_8,month_7,day_4,season_2,163,42,1970-01-01,46,337.122461477604,95,1,education_4,son_0,1,0,pet_0,97,189,34,1970-01-01
reason_23,month_2,day_6,season_4,355,38,1970-01-01,52,236.8173938019675,96,0,education_3,son_1,0,0,pet_1,99,188,20,1970-01-01
reason_12,month_4,day_4,season_1,165,25,1970-01-01,36,304.92623918808596,95,0,education_2,son_4,1,1,pet_1,99,176,23,1970-01-01
reason_27,month_7,day_6,season_3,231,20,1970-01-01,40,333.1703045733751,100,0,education_2,son_3,0,1,pet_1,88,175,31,1970-01-01
reason_23,month_10,day_2,season_1,188,20,1970-01-01,57,332.67888192599446,100,0,education_1,son_0,1,0,pet_5,85,175,20,1970-01-01
reason_14,month_9,day_4,season_4,208,16,1970-01-01,37,312.3169498841261,86,0,education_2,son_4,0,0,pet_1,90,184,32,1970-01-01
reason_25,month_8,day_2,season_2,357,48,1970-01-01,55,268.3473187566637,100,0,education_3,son_4,1,1,pet_8,93,163,25,1970-01-01
reason_28,month_8,day_2,season_3,323,23,1970-01-01,48,323.96875331491685,91,0,education_4,son_4,1,0,pet_2,62,192,25,1970-01-01
reason_18,month_10,day_6,season_1,253,11,1970-01-01,33,369.00847182132003,84,1,education_4,son_3,0,1,pet_5,79,174,29,1970-01-01
reason_6,month_5,day_5,season_4,381,16,1970-01-01,49,305.542139351459,89,1,education_2,son_4,0,0,pet_2,69,192,30,1970-01-01
reason_12,month_9,day_2,season_3,314,7,1970-01-01,42,269.94467952330746,92,0,education_3,son_4,1,1,pet_4,90,174,21,1970-01-01
reason_0,month_6,day_5,season_2,224,23,1970-01-01,57,322.1845824346574,90,0,education_4,son_2,1,0,pet_4,69,174,30,1970-01-01
reason_6,month_12,day_6,season_2,192,7,1970-01-01,36,321.9381611944064,86,1,education_3,son_2,0,1,pet_0,101,182,27,1970-01-01
reason_12,month_12,day_2,season_4,289,34,1970-01-01,32,343.49417914159073,84,0,education_1,son_4,0,1,pet_2,101,173,32,1970-01-01
reason_25,month_1,day_3,season_2,217,10,1970-01-01,45,321.93040498461136,96,0,education_1,son_2,1,1,pet_1,88,173,19,1970-01-01
reason_9,month_4,day_4,season_3,143,33,1970-01-01,57,278.1899593440021,82,1,education_2,son_1,0,0,pet_2,93,183,22,1970-01-01
reason_4,month_0,day_2,season_3,129,23,1970-01-01,51,314.815477866922,92,0,education_2,son_1,1,0,pet_1,66,169,24,1970-01-01
reason_7,month_8,day_4,season_1,385,7,1970-01-01,30,224.18569925691884,88,1,education_2,son_0,0,0,pet_5,97,168,20,1970-01-01
reason_21,month_9,day_4,season_3,316,40,1970-01-01,32,219.3046091040105,88,1,education_3,son_2,0,1,pet_4,71,186,38,1970-01-01
reason_19,month_7,day_6,season_1,288,42,1970-01-01,29,209.69099385100944,85,1,education_1,son_1,0,1,pet_1,68,195,21,1970-01-01
reason_11,month_7,day_5,season_4,301,23,1970-01-01,28,253.9254439419294,97,0,education_4,son_4,0,0,pet_8,67,176,23,1970-01-01
reason_12,month_11,day_5,season_1,251,19,1970-01-01,53,343.11732102088524,96,0,education_1,son_3,1,1,pet_5,68,183,26,1970-01-01
reason_6,month_1,day_4,season_2,337,35,1970-01-01,33,300.7990161842043,81,1,education_1,son_0,1,0,pet_4,61,165,32,1970-01-01
reason_11,month_8,day_3,season_4,388,24,1970-01-01,37,299.86189248612067,97,0,education_4,son_2,1,0,pet_4,100,170,22,1970-01-01
reason_6,month_6,day_2,season_4,238,41,1970-01-01,42,257.8557997174347,93,1,education_4,son_4,1,0,pet_2,108,193,36,1970-01-01
reason_8,month_9,day_4,season_1,197,48,1970-01-01,55,267.12775924070246,96,1,education_3,son_0,1,0,pet_4,76,180,20,1970-01-01
reason_12,month_0,day_3,season_3,213,7,1970-01-01,39,268.18805825826377,93,0,education_3,son_1,1,1,pet_2,104,168,24,1970-01-01
reason_26,month_11,day_4,season_3,231,13,1970-01-01,29,313.8575332502702,97,0,education_4,son_0,1,0,pet_5,58,186,38,1970-01-01
reason_4,month_9,day_4,season_3,384,28,1970-01-01,41,260.04091510411274,84,1,education_3,son_3,1,0,pet_8,103,184,35,1970-01-01
reason_21,month_2,day_6,season_4,172,9,1970-01-01,35,282.2275816087283,81,0,education_1,son_3,1,1,pet_1,106,187,31,1970-01-01
reason_21,month_4,day_4,season_2,321,11,1970-01-01,48,278.9391457878751,82,1,education_2,son_0,0,1,pet_5,84,195,23,1970-01-01
reason_4,month_10,day_4,season_3,233,40,1970-01-01,36,259.84615335123516,82,0,education_4,son_4,0,0,pet_5,102,163,37,1970-01-01
reason_4,month_10,day_6,season_1,216,15,1970-01-01,55,258.8363025497839,83,0,education_4,son_4,1,1,pet_0,64,178,37,1970-01-01
reason_0,month_1,day_4,season_1,123,11,1970-01-01,37,274.52148619140684,95,0,education_4,son_1,0,1,pet_2,59,196,33,1970-01-01
reason_26,month_8,day_3,season_1,124,50,1970-01-01,33,323.27725076195776,99,1,education_3,son_1,1,0,pet_8,65,175,25,1970-01-01
reason_24,month_2,day_4,season_1,356,18,1970-01-01,35,322.3385526670555,83,1,education_3,son_0,0,0,pet_4,98,166,26,1970-01-01
reason_9,month_1,day_6,season_3,186,47,1970-01-01,54,209.59106342690913,81,1,education_3,son_2,1,1,pet_8,72,192,19,1970-01-01
reason_1,month_7,day_4,season_1,357,22,1970-01-01,54,324.14651071337715,90,0,education_4,son_4,1,1,pet_0,75,175,31,1970-01-01
reason_24,month_10,day_6,season_2,134,47,1970-01-01,41,345.3946612593687,83,1,education_2,son_2,0,0,pet_2,71,183,33,1970-01-01
reason_7,month_8,day_5,season_3,248,21,1970-01-01,41,324.82049655241286,84,1,education_3,son_4,1,0,pet_2,64,177,27,1970-01-01
reason_5,month_11,day_4,season_2,329,50,1970-01-01,51,273.3775216769552,94,1,education_3,son_2,1,0,pet_5,71,165,33,1970-01-01
reason_1,month_6,day_6,season_3,358,21,1970-01-01,31,349.1423368200167,83,0,education_1,son_3,0,1,pet_1,105,186,37,1970-01-01
reason_8,month_1,day_5,season_2,226,14,1970-01-01,33,359.0809229178258,86,1,education_4,son_3,1,1,pet_5,63,196,22,1970-01-01
reason_16,month_6,day_4,season_4,142,21,1970-01-01,53,209.93926019843076,86,0,education_3,son_0,0,1,pet_1,64,182,22,1970-01-01
reason_1,month_11,day_3,season_1,324,31,1970-01-01,48,318.9093120273737,98,0,education_2,son_0,1,0,pet_0,57,183,19,1970-01-01
reason_9,month_6,day_2,season_2,277,38,1970-01-01,39,377.7242118342658,92,0,education_3,son_0,1,1,pet_0,90,170,32,1970-01-01
reason_1,month_2,day_6,season_1,327,51,1970-01-01,54,366.76730346512005,93,0,education_1,son_0,1,0,pet_8,103,196,36,1970-01-01
reason_22,month_11,day_4,season_3,176,30,1970-01-01,58,340.0906718971901,94,0,education_2,son_3,1,1,pet_1,87,181,38,1970-01-01
reason_26,month_7,day_3,season_1,244,21,1970-01-01,51,293.1897550809658,98,1,education_2,son_0,1,0,pet_5,92,190,31,1970-01-01
reason_15,month_12,day_2,season_2,318,51,1970-01-01,38,345.85490968752816,97,1,education_1,son_2,1,1,pet_0,64,182,31,1970-01-01
reason_5,month_10,day_5,season_3,309,51,1970-01-01,29,282.9473266107803,99,1,education_2,son_0,1,0,pet_2,101,196,28,1970-01-01
reason_0,month_9,day_2,season_4,178,13,1970-01-01,43,348.8100659409141,86,1,education_2,son_2,0,1,pet_0,57,179,38,1970-01-01
reason_27,month_10,day_2,season_3,195,48,1970-01-01,28,269.38862286320625,90,1,education_3,son_4,1,0,pet_5,74,166,33,1970-01-01
reason_7,month_2,day_5,season_1,321,13,1970-01-01,35,224.20240124319952,81,1,education_1,son_0,1,0,pet_5,58,185,30,1970-01-01
reason_9,month_2,day_4,season_3,182,37,1970-01-01,37,212.76377221224217,83,0,education_1,son_1,1,1,pet_1,102,181,26,1970-01-01
reason_10,month_0,day_2,season_4,249,36,1970-01-01,45,300.248876903607,81,0,education_1,son_0,0,1,pet_4,106,174,27,1970-01-01
reason_6,month_1,day_2,season_1,171,40,1970-01-01,37,259.851006576482,94,1,education_4,son_4,0,1,pet_4,88,167,22,1970-01-01
reason_1,month_10,day_3,season_1,135,11,1970-01-01,48,262.41373856963395,90,0,education_2,son_2,0,0,pet_0,90,172,35,1970-01-01
reason_15,month_12,day_4,season_4,246,14,1970-01-01,55,367.88614793599623,96,1,education_3,son_0,1,1,pet_0,81,195,21,1970-01-01
reason_9,month_12,day_4,season_4,151,21,1970-01-01,56,341.2236264789647,83,1,education_4,son_1,0,0,pet_0,107,181,34,1970-01-01
reason_12,month_4,day_4,season_3,262,33,1970-01-01,44,367.4715536951155,82,1,education_1,son_3,1,0,pet_1,77,165,21,1970-01-01
reason_22,month_1,day_3,season_1,143,34,1970-01-01,53,305.48518240602533,97,0,education_1,son_3,0,0,pet_0,102,196,33,1970-01-01
reason_12,month_11,day_6,season_3,270,51,1970-01-01,56,326.6831907271926,98,1,education_3,son_4,0,0,pet_8,72,189,35,1970-01-01
reason_3,month_4,day_6,season_4,290,31,1970-01-01,29,334.0674748341279,90,1,education_4,son_4,0,1,pet_4,71,196,37,1970-01-01
reason_4,month_8,day_6,season_1,185,8,1970-01-01,30,309.9768815174388,96,0,education_4,son_1,1,0,pet_5,64,192,21,1970-01-01
reason_4,month_0,day_2,season_1,353,42,1970-01-01,29,214.14467593134037,85,1,education_4,son_1,1,1,pet_4,56,170,33,1970-01-01
reason_3,month_7,day_4,season_3,169,17,1970-01-01,39,303.062270282951,97,1,education_2,son_4,1,0,pet_8,99,195,33,1970-01-01
reason_15,month_0,day_4,season_2,198,12,1970-01-01,41,337.72546605569056,97,0,education_2,son_1,1,1,pet_2,92,179,31,1970-01-01
reason_23,month_9,day_5,season_3,289,42,1970-01-01,56,330.88507175971137,92,0,education_1,son_3,1,1,pet_2,94,186,29,1970-01-01
reason_7,month_1,day_2,season_3,269,41,1970-01-01,35,214.18522437808278,86,0,education_3,son_4,1,0,pet_4,62,193,22,1970-01-01
reason_14,month_9,day_4,season_1,207,43,1970-01-01,42,320.6600125581411,92,0,education_1,son_0,0,1,pet_2,89,170,20,1970-01-01
reason_13,month_6,day_3,season_2,184,35,1970-01-01,31,250.57032081239726,99,1,education_4,son_4,0,0,pet_1,97,192,20,1970-01-01
reason_16,month_6,day_3,season_4,377,27,1970-01-01,45,339.94159014546153,96,0,education_3,son_3,1,0,pet_1,85,187,38,1970-01-01
reason_3,month_5,day_5,season_4,329,18,1970-01-01,37,357.3863573288527,94,0,education_1,son_3,0,1,pet_4,66,177,29,1970-01-01
reason_16,month_2,day_4,season_3,301,34,1970-01-01,27,249.51975834641198,92,0,education_2,son_3,1,1,pet_8,60,166,31,1970-01-01
reason_14,month_6,day_6,season_4,261,31,1970-01-01,48,208.2206340851104,90,0,education_2,son_2,1,0,pet_1,61,166,31,1970-01-01
reason_26,month_10,day_5,season_1,213,33,1970-01-01,53,291.02992302772986,94,1,education_4,son_0,0,0,pet_2,58,187,27,1970-01-01
reason_13,month_0,day_5,season_2,255,50,1970-01-01,37,233.6877404083236,87,1,education_2,son_3,1,0,pet_8,95,195,32,1970-01-01
reason_6,month_0,day_4,season_1,231,33,1970-01-01,53,285.0920062164919,97,0,education_3,son_2,0,1,pet_2,68,168,35,1970-01-01
reason_10,month_7,day_5,season_2,197,7,1970-01-01,45,289.2707137324585,95,1,education_1,son_0,0,1,pet_0,90,172,30,1970-01-01
reason_9,month_10,day_2,season_4,151,40,1970-01-01,50,364.50043671101594,93,1,education_4,son_3,0,1,pet_4,70,167,28,1970-01-01
reason_7,month_12,day_3,season_2,235,33,1970-01-01,57,270.3601309043548,86,0,education_3,son_0,0,1,pet_0,108,178,37,1970-01-01
reason_22,month_9,day_4,season_2,358,26,1970-01-01,54,309.5980521257977,91,0,education_4,son_1,1,0,pet_8,73,170,23,1970-01-01
reason_2,month_7,day_5,season_1,130,19,1970-01-01,27,224.35652003980087,97,1,education_4,son_1,1,0,pet_5,85,186,37,1970-01-01
reason_25,month_6,day_6,season_4,121,47,1970-01-01,39,308.53544576229643,93,1,education_4,son_2,1,1,pet_2,86,179,34,1970-01-01
reason_15,month_0,day_3,season_1,310,52,1970-01-01,57,276.7510812883921,81,1,education_1,son_3,0,0,pet_2,98,177,38,1970-01-01
reason_6,month_10,day_2,season_4,283,15,1970-01-01,45,224.96404118141916,98,1,education_3,son_3,1,0,pet_8,98,172,25,1970-01-01
reason_15,month_1,day_3,season_2,213,13,1970-01-01,41,270.13032342612246,83,1,education_3,son_2,0,0,pet_2,91,191,23,1970-01-01
reason_16,month_6,day_6,season_4,321,13,1970-01-01,44,338.66152213842577,90,0,education_4,son_4,1,0,pet_1,67,166,36,1970-01-01
reason_12,month_0,day_2,season_2,188,45,1970-01-01,41,233.94592382270412,87,0,education_3,son_4,0,0,pet_5,77,169,20,1970-01-01
reason_12,month_11,day_3,season_1,187,50,1970-01-01,40,360.7382886945188,85,1,education_1,son_3,0,0,pet_0,75,189,19,1970-01-01
reason_12,month_8,day_5,season_3,145,7,1970-01-01,42,281.026289452717,92,0,education_3,son_2,0,1,pet_5,82,175,24,1970-01-01
reason_18,month_1,day_3,season_4,356,20,1970-01-01,52,347.9900236259299,82,0,education_3,son_3,0,0,pet_4,94,177,36,1970-01-01
reason_4,month_3,day_4,season_2,203,24,1970-01-01,50,357.38693454744157,90,0,education_1,son_2,1,0,pet_5,102,188,22,1970-01-01
reason_18,month_12,day_2,season_2,293,34,1970-01-01,28,355.67729900664017,96,1,education_1,son_1,0,0,pet_4,90,190,26,1970-01-01
reason_5,month_10,day_3,season_1,225,47,1970-01-01,33,365.86949003650176,96,0,education_1,son_2,1,1,pet_4,78,182,30,1970-01-01
reason_6,month_0,day_6,season_3,158,7,1970-01-01,41,239.23856340982672,83,1,education_2,son_1,1,0,pet_2,57,189,25,1970-01-01
reason_26,month_3,day_4,season_3,194,20,1970-01-01,32,236.57273408512032,84,1,education_1,son_3,0,1,pet_4,59,194,37,1970-01-01
reason_16,month_0,day_5,season_2,270,26,1970-01-01,49,276.5694295602613,89,1,education_2,son_2,1,1,pet_2,73,166,28,1970-01-01
reason_19,month_5,day_4,season_1,308,29,1970-01-01,32,252.6812579671958,94,1,education_3,son_1,1,1,pet_2,98,170,23,1970-01-01
reason_1,month_3,day_3,season_2,236,10,1970-01-01,52,354.36460965633637,91,1,education_3,son_3,0,1,pet_0,74,172,23,1970-01-01
reason_6,month_2,day_5,season_2,204,33,1970-01-01,47,209.05184484439576,84,1,education_3,son_3,1,1,pet_2,98,165,37,1970-01-01
reason_23,month_7,day_5,season_4,215,50,1970-01-01,27,365.5978938737699,98,0,education_3,son_1,0,0,pet_4,105,195,37,1970-01-01
reason_21,month_6,day_6,season_1,279,31,1970-01-01,47,320.79822588429795,93,0,education_3,son_1,0,1,pet_4,90,195,28,1970-01-01
reason_18,month_1,day_6,season_2,339,43,1970-01-01,28,249.14094814253414,87,0,education_3,son_4,1,1,pet_4,74,193,30,1970-01-01
reason_1,month_3,day_4,season_3,341,8,1970-01-01,57,293.0595015169938,95,0,education_3,son_1,1,1,pet_4,69,181,25,1970-01-01
reason_21,month_2,day_3,season_4,376,34,1970-01-01,38,356.48639192303597,84,1,education_2,son_3,0,0,pet_1,64,171,22,1970-01-01
reason_10,month_1,day_4,season_2,317,36,1970-01-01,36,318.316153935214,89,0,education_4,son_0,0,1,pet_4,83,180,27,1970-01-01
reason_8,month_1,day_6,season_2,150,39,1970-01-01,43,315.38584322297004,81,1,education_4,son_3,1,1,pet_4,89,184,32,1970-01-01
reason_6,month_7,day_5,season_2,164,36,1970-01-01,57,268.98242794207096,93,0,education_4,son_0,0,0,pet_0,77,179,30,1970-01-01
reason_3,month_8,day_4,season_1,270,25,1970-01-01,55,343.290076112224,91,0,education_2,son_0,0,1,pet_0,107,171,21,1970-01-01
reason_17,month_9,day_3,season_2,225,33,1970-01-01,46,247.41641369379658,93,0,education_1,son_4,1,0,pet_1,100,190,35,1970-01-01
reason_23,month_12,day_6,season_1,232,18,1970-01-01,33,313.0912850662201,86,0,education_4,son_3,0,1,pet_4,70,184,34,1970-01-01
reason_22,month_10,day_3,season_3,296,31,1970-01-01,52,342.0936208947469,92,1,education_3,son_2,1,1,pet_4,81,163,24,1970-01-01
reason_18,month_11,day_3,season_4,232,47,1970-01-01,47,238.24107614469284,87,0,education_2,son_2,1,0,pet_5,103,191,35,1970-01-01
reason_27,month_11,day_4,season_2,170,38,1970-01-01,44,365.4145642975271,90,0,education_2,son_0,1,0,pet_1,75,185,31,1970-01-01
reason_7,month_5,day_2,season_1,298,19,1970-01-01,38,307.1853326315684,86,0,education_3,son_1,0,0,pet_0,60,163,24,1970-01-01
reason_16,month_0,day_5,season_1,372,40,1970-01-01,55,366.00096320413826,85,1,education_2,son_3,0,1,pet_5,89,173,38,1970-01-01
reason_0,month_0,day_3,season_4,323,15,1970-01-01,35,288.5154729536611,90,0,education_1,son_3,1,0,pet_8,75,173,31,1970-01-01
reason_17,month_5,day_2,season_1,124,32,1970-01-01,45,255.7611026922628,89,1,education_1,son_3,0,0,pet_1,102,188,34,1970-01-01
reason_16,month_0,day_5,season_3,367,23,1970-01-01,50,260.72246226714856,83,1,education_3,son_0,1,1,pet_1,67,183,36,1970-01-01
reason_5,month_10,day_2,season_1,128,40,1970-01-01,40,329.9545355372468,96,0,education_1,son_4,0,0,pet_1,65,167,36,1970-01-01
reason_0,month_1,day_4,season_2,149,21,1970-01-01,43,240.14455810875418,84,1,education_4,son_0,1,0,pet_5,76,172,27,1970-01-01
reason_15,month_6,day_6,season_2,175,35,1970-01-01,53,366.83083718009175,97,0,education_4,son_1,1,0,pet_8,86,181,27,1970-01-01
reason_13,month_6,day_6,season_3,221,11,1970-01-01,53,336.41073261341273,83,0,education_4,son_0,1,0,pet_4,81,180,31,1970-01-01
reason_22,month_10,day_6,season_1,269,48,1970-01-01,41,360.2080556240113,89,1,education_3,son_4,1,1,pet_5,88,180,33,1970-01-01
reason_10,month_7,day_4,season_2,348,44,1970-01-01,31,374.9993931052819,84,1,education_2,son_0,0,1,pet_0,77,170,24,1970-01-01
reason_9,month_1,day_4,season_4,171,9,1970-01-01,27,331.4848514678467,92,0,education_2,son_4,1,1,pet_4,64,163,26,1970-01-01
reason_9,month_6,day_2,season_2,351,8,1970-01-01,46,350.5686447658262,81,1,education_1,son_4,1,0,pet_2,71,187,24,1970-01-01
reason_18,month_6,day_3,season_3,284,31,1970-01-01,27,358.5934482676922,91,1,education_3,son_2,0,0,pet_8,96,191,32,1970-01-01
reason_4,month_3,day_3,season_3,255,15,1970-01-01,40,369.66550557554535,97,0,education_1,son_4,1,1,pet_4,75,167,38,1970-01-01
reason_7,month_7,day_4,season_1,386,14,1970-01-01,42,368.8400931046432,95,1,education_3,son_4,1,0,pet_0,68,165,30,1970-01-01
reason_0,month_0,day_4,season_3,247,8,1970-01-01,53,213.46626475446183,82,0,education_2,son_1,1,0,pet_4,59,163,23,1970-01-01
reason_27,month_2,day_2,season_1,212,21,1970-01-01,57,309.46259779855006,98,1,education_2,son_0,1,0,pet_1,67,192,19,1970-01-01
reason_15,month_2,day_4,season_3,376,34,1970-01-01,46,222.2395655712636,83,1,education_2,son_1,1,1,pet_2,74,180,20,1970-01-01
reason_23,month_0,day_6,season_4,330,32,1970-01-01,51,241.68597132534683,93,0,education_1,son_3,0,0,pet_5,81,165,31,1970-01-01
reason_28,month_2,day_4,season_2,284,21,1970-01-01,43,298.2650352692667,93,0,education_4,son_0,1,1,pet_2,82,177,28,1970-01-01
reason_5,month_2,day_3,season_2,198,24,1970-01-01,42,317.5765505681851,84,0,education_1,son_2,1,0,pet_2,61,175,19,1970-01-01
reason_22,month_2,day_2,season_2,194,28,1970-01-01,41,233.0987882293376,87,1,education_4,son_2,0,0,pet_4,77,196,23,1970-01-01
reason_6,month_1,day_6,season_1,277,5,1970-01-01,33,320.2834014368308,95,0,education_3,son_2,0,0,pet_5,58,194,19,1970-01-01
reason_8,month_9,day_6,season_3,169,47,1970-01-01,35,233.16409423288323,97,1,education_2,son_1,1,0,pet_2,86,192,32,1970-01-01
reason_16,month_11,day_4,season_1,133,42,1970-01-01,58,268.14041003115665,87,1,education_3,son_1,1,0,pet_2,103,184,25,1970-01-01
reason_2,month_4,day_6,season_1,249,40,1970-01-01,43,364.25443542866617,100,1,education_3,son_3,1,0,pet_2,78,172,27,1970-01-01
reason_19,month_4,day_3,season_1,221,12,1970-01-01,31,294.722609870821,81,0,education_2,son_3,1,1,pet_0,78,168,26,1970-01-01
reason_3,month_6,day_3,season_2,272,39,1970-01-01,48,364.9360975743733,84,0,education_2,son_4,1,1,pet_8,60,187,23,1970-01-01
reason_16,month_12,day_3,season_3,359,36,1970-01-01,56,327.68048984397615,85,0,education_1,son_4,1,1,pet_5,96,163,35,1970-01-01
reason_27,month_4,day_3,season_3,298,11,1970-01-01,44,331.224898153949,90,0,education_2,son_1,1,1,pet_1,108,188,26,1970-01-01
reason_3,month_0,day_4,season_4,149,44,1970-01-01,45,373.5819377287557,100,0,education_1,son_4,1,1,pet_5,91,188,24,1970-01-01
reason_21,month_10,day_3,season_2,258,46,1970-01-01,41,294.461375591426,96,1,education_1,son_2,1,1,pet_2,74,179,24,1970-01-01
reason_19,month_12,day_3,season_2,204,38,1970-01-01,51,362.75374886233635,87,1,education_3,son_4,0,1,pet_5,63,184,28,1970-01-01
reason_9,month_10,day_3,season_3,133,49,1970-01-01,49,366.33936162149473,97,0,education_3,son_0,1,0,pet_0,91,195,37,1970-01-01
reason_1,month_5,day_6,season_4,123,18,1970-01-01,34,349.1616327906941,96,0,education_4,son_3,0,1,pet_8,97,167,27,1970-01-01
reason_24,month_7,day_5,season_2,355,40,1970-01-01,47,303.2707088192552,88,1,education_3,son_3,0,0,pet_5,100,190,24,1970-01-01
reason_25,month_4,day_5,season_3,241,40,1970-01-01,36,278.81001665931467,84,1,education_3,son_0,0,0,pet_2,82,189,33,1970-01-01
reason_3,month_12,day_2,season_3,243,29,1970-01-01,32,366.49869006081565,83,1,education_2,son_2,0,1,pet_1,76,176,25,1970-01-01
reason_7,month_11,day_3,season_1,340,24,1970-01-01,55,233.27357319334237,87,0,education_4,son_4,0,1,pet_0,100,194,19,1970-01-01
reason_16,month_11,day_5,season_4,280,17,1970-01-01,42,284.7933451497831,94,0,education_2,son_2,0,1,pet_8,81,182,37,1970-01-01
reason_2,month_5,day_5,season_2,385,32,1970-01-01,35,242.20106286855156,86,0,education_4,son_0,1,1,pet_4,79,183,36,1970-01-01
reason_9,month_0,day_5,season_1,295,28,1970-01-01,54,335.83033403761215,98,0,education_4,son_0,1,0,pet_5,74,173,35,1970-01-01
reason_23,month_6,day_2,season_2,336,50,1970-01-01,50,331.58546865983135,97,1,education_3,son_2,0,1,pet_5,69,179,30,1970-01-01
reason_18,month_0,day_6,season_4,119,36,1970-01-01,41,344.0125875414192,82,1,education_1,son_2,0,0,pet_1,102,187,20,1970-01-01
reason_23,month_1,day_5,season_2,342,37,1970-01-01,42,378.12775796999097,87,1,education_1,son_1,0,1,pet_5,60,185,25,1970-01-01
reason_3,month_9,day_6,season_1,219,18,1970-01-01,43,216.09973874399688,86,1,education_2,son_2,1,0,pet_8,84,176,38,1970-01-01
reason_19,month_12,day_4,season_2,153,48,1970-01-01,33,205.96724123091315,81,1,education_4,son_2,1,1,pet_5,80,193,20,1970-01-01
reason_10,month_1,day_3,season_1,148,7,1970-01-01,38,262.39905492670584,99,0,education_2,son_0,0,1,pet_0,77,170,30,1970-01-01
reason_24,month_5,day_6,season_2,235,50,1970-01-01,42,245.27169551431922,88,1,education_4,son_2,1,0,pet_4,104,191,29,1970-01-01
reason_6,month_9,day_4,season_4,183,31,1970-01-01,55,315.6230350340852,89,0,education_1,son_2,1,0,pet_2,92,175,33,1970-01-01
reason_3,month_8,day_4,season_2,213,25,1970-01-01,41,308.8057428515231,86,0,education_4,son_4,0,0,pet_2,56,168,27,1970-01-01
reason_23,month_12,day_4,season_3,305,32,1970-01-01,52,337.8393103162306,95,0,education_3,son_3,0,0,pet_4,88,186,37,1970-01-01
reason_26,month_5,day_4,season_4,348,40,1970-01-01,57,331.5133137211529,85,0,education_4,son_2,0,1,pet_0,106,177,37,1970-01-01
reason_17,month_10,day_2,season_4,208,35,1970-01-01,35,212.89467325665277,83,0,education_1,son_1,0,0,pet_2,56,182,24,1970-01-01
reason_27,month_10,day_4,season_4,375,14,1970-01-01,46,304.7824572853132,89,1,education_1,son_2,1,1,pet_0,88,192,21,1970-01-01
reason_1,month_9,day_2,season_1,292,36,1970-01-01,35,215.2697280681008,86,0,education_3,son_2,0,0,pet_2,80,196,21,1970-01-01
reason_25,month_4,day_2,season_4,131,19,1970-01-01,57,367.1728403386776,97,0,education_2,son_1,1,0,pet_1,93,184,37,1970-01-01
reason_24,month_12,day_5,season_2,172,31,1970-01-01,46,229.38667011093574,91,0,education_3,son_0,0,1,pet_8,98,192,27,1970-01-01
reason_22,month_5,day_4,season_1,121,40,1970-01-01,54,360.7080824570899,82,0,education_2,son_2,1,0,pet_8,58,190,26,1970-01-01
reason_0,month_2,day_5,season_1,199,8,1970-01-01,27,354.3030298291545,81,0,education_4,son_0,0,0,pet_1,58,175,20,1970-01-01
reason_25,month_11,day_5,season_4,376,13,1970-01-01,47,261.545615694579,82,0,education_4,son_3,0,1,pet_8,72,188,24,1970-01-01
reason_25,month_5,day_4,season_1,232,41,1970-01-01,27,244.28175518504045,85,0,education_2,son_3,1,0,pet_1,108,163,37,1970-01-01
reason_11,month_8,day_2,season_3,258,12,1970-01-01,58,316.4334047637071,93,0,education_4,son_2,1,0,pet_2,107,187,21,1970-01-01
reason_19,month_12,day_3,season_1,120,30,1970-01-01,46,271.01088159041973,99,1,education_1,son_1,0,0,pet_5,96,183,23,1970-01-01
reason_7,month_2,day_3,season_3,239,30,1970-01-01,51,210.7965706086457,97,1,education_4,son_2,0,1,pet_1,64,187,26,1970-01-01
reason_19,month_11,day_4,season_4,161,31,1970-01-01,27,341.916752908869,89,1,education_3,son_2,0,0,pet_1,98,188,29,1970-01-01
reason_21,month_5,day_3,season_4,294,16,1970-01-01,46,257.8027846691625,92,0,education_2,son_3,1,0,pet_2,60,174,34,1970-01-01
reason_10,month_10,day_4,season_1,170,9,1970-01-01,35,265.57638472593226,92,1,education_4,son_1,0,0,pet_2,90,164,34,1970-01-01
reason_10,month_8,day_5,season_4,138,51,1970-01-01,45,223.73513961424158,100,1,education_2,son_2,1,0,pet_5,108,167,24,1970-01-01
reason_16,month_9,day_6,season_1,180,51,1970-01-01,34,252.27173293494963,100,1,education_1,son_0,1,1,pet_4,94,168,19,1970-01-01
reason_1,month_6,day_3,season_4,347,40,1970-01-01,42,227.24233547964872,99,1,education_2,son_3,0,1,pet_4,87,184,23,1970-01-01
reason_27,month_0,day_4,season_1,204,24,1970-01-01,36,349.2882445442849,100,1,education_4,son_2,1,0,pet_4,98,181,22,1970-01-01
reason_17,month_7,day_6,season_1,228,8,1970-01-01,45,307.2790914972045,90,1,education_3,son_1,0,1,pet_8,67,196,31,1970-01-01
reason_9,month_5,day_3,season_2,237,29,1970-01-01,44,306.44078276326456,95,1,education_4,son_0,1,0,pet_0,78,186,29,1970-01-01
reason_11,month_3,day_5,season_3,147,34,1970-01-01,42,342.5387291596568,93,1,education_2,son_4,1,1,pet_4,80,175,23,1970-01-01
