Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
reason_18,month_6,day_2,season_4,386,7,1970-01-01,35,314.31730741971006,84,1,education_4,son_2,1,1,pet_1,92,165,33,1970-01-01
reason_24,month_8,day_2,season_2,371,19,1970-01-01,28,365.15386885410214,82,0,education_2,son_3,1,0,pet_5,101,164,29,1970-01-01
reason_15,month_0,day_2,season_4,374,15,1970-01-01,40,375.47973806093387,87,1,education_3,son_4,1,1,pet_4,63,170,38,1970-01-01
reason_26,month_4,day_6,season_4,124,14,1970-01-01,39,267.89708667915414,93,1,education_1,son_1,0,0,pet_4,87,183,33,1970-01-01
reason_8,month_6,day_6,season_4,217,24,1970-01-01,40,286.3733529411005,91,1,education_4,son_2,0,0,pet_4,96,167,37,1970-01-01
reason_0,month_4,day_2,season_1,166,23,1970-01-01,49,304.3580624402998,81,1,education_1,son_0,1,0,pet_8,77,190,21,1970-01-01
reason_4,month_5,day_3,season_4,152,47,1970-01-01,57,296.0837874595138,87,1,education_3,son_4,0,0,pet_5,99,164,28,1970-01-01
reason_18,month_4,day_3,season_2,308,6,1970-01-01,58,365.2700747575314,98,1,education_1,son_4,0,0,pet_0,86,165,32,1970-01-01
reason_3,month_9,day_6,season_3,170,21,1970-01-01,52,319.87811347326766,90,1,education_4,son_1,0,0,pet_5,81,177,25,1970-01-01
reason_15,month_2,day_5,season_2,156,11,1970-01-01,30,342.9024261918216,95,0,education_1,son_3,0,0,pet_8,96,178,22,1970-01-01
reason_8,month_2,day_5,season_2,146,32,1970-01-01,39,296.78383346970946,98,0,education_1,son_2,1,1,pet_8,98,186,23,1970-01-01
reason_1,month_6,day_5,season_4,237,32,1970-01-01,44,371.84948663276396,84,0,education_3,son_4,0,1,pet_8,108,180,35,1970-01-01
reason_5,month_4,day_5,season_4,272,25,1970-01-01,27,295.3317271284824,93,0,education_4,son_2,1,0,pet_5,76,178,31,1970-01-01
reason_24,month_9,day_6,season_1,369,15,1970-01-01,31,315.38291242025184,90,1,education_4,son_3,0,0,pet_4,104,186,35,1970-01-01
reason_16,month_10,day_6,season_1,282,14,1970-01-01,39,314.6274779303659,86,0,education_3,son_1,0,1,pet_4,79,172,37,1970-01-01
reason_7,month_8,day_6,season_1,223,14,1970-01-01,31,217.17497493548834,91,1,education_3,son_3,0,1,pet_0,96,182,34,1970-01-01
reason_2,month_5,day_4,season_2,329,27,1970-01-01,33,318.7833090425396,97,0,education_2,son_2,0,0,pet_8,74,186,19,1970-01-01
reason_7,month_12,day_2,season_1,185,5,1970-01-01,31,311.8076674161427,89,1,education_1,son_0,0,0,pet_0,86,166,31,1970-01-01
reason_28,month_2,day_4,season_3,140,33,1970-01-01,57,231.9433079259805,99,1,education_1,son_3,0,0,pet_4,79,178,22,1970-01-01
reason_6,month_7,day_6,season_4,357,34,1970-01-01,48,219.93046695856788,82,1,education_3,son_1,0,0,pet_0,96,187,36,1970-01-01
reason_26,month_6,day_3,season_3,359,28,1970-01-01,41,236.06199075982917,88,0,education_2,son_2,1,1,pet_1,76,196,32,1970-01-01
reason_4,month_8,day_4,season_2,212,11,1970-01-01,44,207.20029897380894,95,0,education_2,son_3,0,0,pet_1,82,174,32,1970-01-01
reason_27,month_3,day_4,season_3,353,36,1970-01-01,47,238.5264835391707,93,1,education_3,son_2,0,1,pet_5,107,180,32,1970-01-01
reason_22,month_2,day_3,season_4,355,45,1970-01-01,47,280.42849505509906,98,1,education_4,son_4,0,1,pet_5,89,191,19,1970-01-01
reason_26,month_7,day_6,season_3,303,14,1970-01-01,58,368.3227184490659,96,0,education_2,son_0,1,0,pet_5,72,196,36,1970-01-01
reason_13,month_10,day_3,season_4,185,43,1970-01-01,41,215.93452928538298,89,1,education_3,son_0,0,0,pet_5,81,167,21,1970-01-01
reason_4,month_1,day_3,season_3,181,11,1970-01-01,47,264.570143566622,83,1,education_2,son_3,0,0,pet_8,88,193,24,1970-01-01
reason_11,month_1,day_5,season_1,242,16,1970-01-01,52,215.58795729826835,90,0,education_1,son_0,1,1,pet_2,68,192,20,1970-01-01
reason_14,month_10,day_3,season_4,166,41,1970-01-01,31,284.27169868792043,94,0,education_1,son_3,0,0,pet_1,61,170,27,1970-01-01
reason_8,month_6,day_5,season_2,165,25,1970-01-01,36,304.92623918808596,95,1,education_1,son_4,0,0,pet_0,99,176,23,1970-01-01
reason_4,month_1,day_4,season_3,190,18,1970-01-01,42,278.6356402839068,87,1,education_1,son_2,0,0,pet_5,67,196,22,1970-01-01
reason_5,month_1,day_6,season_3,273,6,1970-01-01,42,332.2958591906314,82,1,education_1,son_4,0,1,pet_2,66,183,38,1970-01-01
reason_12,month_4,day_2,season_4,292,40,1970-01-01,56,302.83897779357073,96,0,education_2,son_2,1,0,pet_5,98,163,34,1970-01-01
reason_23,month_3,day_4,season_1,126,16,1970-01-01,36,239.85087100297136,91,0,education_3,son_3,1,0,pet_1,58,179,21,1970-01-01
reason_11,month_2,day_5,season_3,234,36,1970-01-01,48,365.18176995380156,89,1,education_2,son_1,0,1,pet_2,101,173,38,1970-01-01
reason_24,month_1,day_2,season_2,356,20,1970-01-01,43,256.760325692482,95,0,education_3,son_4,0,1,pet_8,78,165,28,1970-01-01
reason_10,month_11,day_2,season_3,204,6,1970-01-01,52,266.065516340882,91,1,education_3,son_2,0,0,pet_0,91,165,24,1970-01-01
reason_22,month_10,day_3,season_3,349,32,1970-01-01,40,290.90417927934374,96,0,education_4,son_2,0,0,pet_0,97,177,26,1970-01-01
reason_1,month_4,day_2,season_3,131,30,1970-01-01,56,265.810569593819,90,0,education_2,son_0,0,0,pet_8,79,194,22,1970-01-01
reason_11,month_11,day_4,season_2,130,7,1970-01-01,46,239.4606943266723,91,0,education_2,son_0,1,1,pet_1,68,185,28,1970-01-01
reason_2,month_0,day_4,season_1,358,9,1970-01-01,41,257.78942796626677,93,1,education_3,son_4,0,0,pet_4,95,172,19,1970-01-01
reason_25,month_12,day_4,season_4,297,6,1970-01-01,39,247.5035365549404,97,1,education_2,son_2,1,0,pet_8,58,191,28,1970-01-01
reason_10,month_3,day_4,season_4,338,27,1970-01-01,35,373.7909735014012,92,1,education_2,son_4,1,0,pet_0,85,180,20,1970-01-01
reason_14,month_1,day_6,season_3,153,12,1970-01-01,52,372.5799313969198,85,0,education_1,son_3,1,1,pet_5,82,164,25,1970-01-01
reason_3,month_2,day_3,season_4,128,51,1970-01-01,49,278.78659078168937,92,0,education_2,son_0,0,1,pet_8,98,193,26,1970-01-01
reason_28,month_10,day_5,season_3,167,35,1970-01-01,34,312.24446682654025,82,1,education_4,son_0,1,1,pet_4,73,169,28,1970-01-01
reason_23,month_0,day_5,season_2,385,7,1970-01-01,30,224.18569925691884,88,0,education_1,son_1,1,1,pet_4,97,168,20,1970-01-01
reason_0,month_7,day_3,season_4,118,40,1970-01-01,49,332.65576396516326,100,0,education_2,son_3,0,0,pet_1,104,183,38,1970-01-01
reason_12,month_6,day_5,season_3,338,30,1970-01-01,32,345.9092982999609,87,0,education_2,son_2,0,0,pet_4,60,185,33,1970-01-01
reason_2,month_1,day_3,season_3,293,13,1970-01-01,39,214.52433844238269,83,1,education_4,son_3,0,0,pet_0,62,173,22,1970-01-01
reason_15,month_12,day_2,season_2,320,6,1970-01-01,36,230.70457264189633,92,0,education_3,son_2,0,0,pet_1,56,179,21,1970-01-01
reason_27,month_5,day_2,season_4,244,13,1970-01-01,45,280.04920002151476,90,1,education_3,son_1,1,0,pet_4,96,192,30,1970-01-01
reason_26,month_3,day_6,season_2,140,36,1970-01-01,31,308.7130952035875,96,0,education_1,son_0,1,1,pet_5,108,188,27,1970-01-01
reason_7,month_11,day_2,season_1,196,45,1970-01-01,31,234.40577002783095,97,1,education_4,son_3,1,0,pet_1,66,184,32,1970-01-01
reason_17,month_8,day_5,season_3,350,28,1970-01-01,47,279.27776943466927,89,1,education_2,son_2,1,0,pet_5,78,165,26,1970-01-01
reason_10,month_7,day_2,season_2,132,43,1970-01-01,56,219.81720907145726,98,0,education_2,son_1,1,0,pet_4,64,163,20,1970-01-01
reason_16,month_2,day_6,season_4,119,20,1970-01-01,44,368.43864605026283,88,0,education_2,son_3,0,0,pet_8,90,192,26,1970-01-01
reason_4,month_1,day_6,season_3,128,40,1970-01-01,40,248.61281941991012,96,0,education_1,son_4,0,0,pet_4,105,177,22,1970-01-01
reason_6,month_9,day_6,season_2,278,33,1970-01-01,49,344.4045300614596,96,1,education_3,son_4,1,1,pet_5,61,170,23,1970-01-01
reason_13,month_2,day_3,season_3,201,31,1970-01-01,41,214.66115880192996,86,1,education_2,son_3,1,0,pet_1,104,185,37,1970-01-01
reason_11,month_9,day_5,season_4,254,21,1970-01-01,37,295.20528722002155,85,0,education_1,son_3,1,1,pet_8,95,168,29,1970-01-01
reason_28,month_12,day_5,season_3,294,39,1970-01-01,33,212.64382951409746,82,0,education_4,son_1,1,1,pet_0,58,195,23,1970-01-01
reason_27,month_0,day_3,season_2,202,7,1970-01-01,27,285.37170847994025,94,0,education_4,son_2,1,0,pet_8,64,176,34,1970-01-01
reason_6,month_9,day_2,season_2,216,15,1970-01-01,55,258.8363025497839,83,1,education_2,son_4,0,0,pet_2,64,178,37,1970-01-01
reason_11,month_5,day_6,season_2,277,50,1970-01-01,30,209.36587580633068,83,1,education_2,son_0,0,1,pet_4,69,176,25,1970-01-01
reason_19,month_2,day_5,season_4,263,45,1970-01-01,42,351.2183670047696,91,0,education_2,son_0,0,1,pet_5,92,195,22,1970-01-01
reason_25,month_0,day_2,season_4,144,52,1970-01-01,29,222.10002997403498,81,1,education_3,son_0,0,0,pet_1,56,181,32,1970-01-01
reason_10,month_11,day_6,season_1,341,27,1970-01-01,30,358.42954234929323,94,0,education_1,son_0,1,1,pet_8,90,188,23,1970-01-01
reason_21,month_2,day_4,season_3,133,27,1970-01-01,55,373.6344979420063,84,1,education_4,son_4,0,1,pet_5,95,181,30,1970-01-01
reason_5,month_10,day_3,season_1,214,34,1970-01-01,27,326.71839908659183,90,0,education_3,son_1,1,1,pet_4,84,165,19,1970-01-01
reason_11,month_1,day_2,season_4,327,47,1970-01-01,55,309.796475102975,95,0,education_2,son_2,0,1,pet_2,73,169,23,1970-01-01
reason_21,month_0,day_3,season_1,308,20,1970-01-01,32,294.6467656574305,96,1,education_4,son_2,0,1,pet_8,56,175,33,1970-01-01
reason_27,month_6,day_2,season_2,367,41,1970-01-01,44,209.5743309370664,96,0,education_3,son_0,1,0,pet_5,58,178,35,1970-01-01
reason_15,month_4,day_2,season_3,314,36,1970-01-01,41,366.6583589532638,83,0,education_1,son_0,0,1,pet_0,61,191,21,1970-01-01
reason_15,month_2,day_4,season_2,342,25,1970-01-01,43,342.4399406885338,93,0,education_4,son_2,0,1,pet_1,90,176,22,1970-01-01
reason_3,month_9,day_5,season_3,270,42,1970-01-01,42,349.96322995452135,81,1,education_4,son_4,1,0,pet_8,107,171,22,1970-01-01
reason_14,month_2,day_2,season_3,169,6,1970-01-01,32,286.7788913201934,86,1,education_4,son_0,1,0,pet_2,80,179,24,1970-01-01
reason_7,month_4,day_6,season_3,281,31,1970-01-01,27,294.6066279793369,90,1,education_3,son_0,1,0,pet_2,82,192,35,1970-01-01
reason_9,month_11,day_5,season_1,271,16,1970-01-01,47,365.87294561795477,83,0,education_3,son_2,0,1,pet_5,70,193,34,1970-01-01
reason_3,month_4,day_2,season_3,328,49,1970-01-01,46,287.65617849211594,85,0,education_1,son_2,0,0,pet_5,108,163,23,1970-01-01
reason_23,month_2,day_5,season_4,176,30,1970-01-01,58,340.0906718971901,94,1,education_1,son_3,0,0,pet_0,87,181,38,1970-01-01
reason_4,month_7,day_2,season_3,188,40,1970-01-01,38,267.1060358665511,82,0,education_3,son_1,1,1,pet_0,94,196,31,1970-01-01
reason_6,month_4,day_3,season_1,311,49,1970-01-01,39,224.5429305254104,82,1,education_1,son_4,1,0,pet_5,74,177,34,1970-01-01
reason_9,month_9,day_2,season_2,314,20,1970-01-01,41,317.8585278728328,84,0,education_2,son_1,1,1,pet_2,65,187,20,1970-01-01
reason_25,month_7,day_3,season_1,315,41,1970-01-01,29,257.71282944308973,83,0,education_3,son_0,1,1,pet_0,96,191,26,1970-01-01
reason_25,month_0,day_6,season_4,259,10,1970-01-01,36,372.56037861144625,87,0,education_1,son_2,1,0,pet_1,81,193,23,1970-01-01
reason_27,month_7,day_5,season_1,143,39,1970-01-01,43,333.71430693787795,92,1,education_1,son_0,1,0,pet_5,96,187,25,1970-01-01
reason_0,month_6,day_6,season_4,152,38,1970-01-01,51,307.22770761925517,82,1,education_2,son_2,0,1,pet_5,88,188,34,1970-01-01
reason_26,month_3,day_5,season_3,262,20,1970-01-01,30,213.8490792697063,86,1,education_3,son_4,1,0,pet_8,99,185,22,1970-01-01
reason_21,month_11,day_2,season_3,374,27,1970-01-01,47,345.28309272462616,92,1,education_3,son_3,0,1,pet_4,83,190,19,1970-01-01
reason_25,month_9,day_4,season_2,283,7,1970-01-01,40,279.31393335522864,89,1,education_4,son_1,0,0,pet_8,90,172,25,1970-01-01
reason_14,month_2,day_4,season_1,276,47,1970-01-01,41,348.5037070016914,94,1,education_3,son_1,0,0,pet_8,57,165,21,1970-01-01
reason_8,month_1,day_4,season_1,304,36,1970-01-01,54,286.6280961019662,99,1,education_1,son_1,0,1,pet_2,107,174,23,1970-01-01
reason_6,month_8,day_2,season_1,303,7,1970-01-01,48,242.4470736402204,93,1,education_2,son_3,1,1,pet_2,75,193,21,1970-01-01
reason_6,month_11,day_5,season_3,260,51,1970-01-01,54,235.62348871535127,100,0,education_1,son_3,1,1,pet_0,62,176,29,1970-01-01
reason_26,month_3,day_6,season_1,129,31,1970-01-01,30,319.81595894332247,81,1,education_2,son_0,1,1,pet_0,66,175,26,1970-01-01
reason_27,month_1,day_6,season_2,274,43,1970-01-01,36,283.92162550612295,87,0,education_1,son_1,0,1,pet_4,107,176,19,1970-01-01
reason_8,month_2,day_2,season_4,270,51,1970-01-01,56,326.6831907271926,98,0,education_3,son_4,1,1,pet_8,72,189,35,1970-01-01
reason_21,month_7,day_4,season_1,304,20,1970-01-01,48,315.7614921391837,91,1,education_3,son_0,1,0,pet_8,102,179,30,1970-01-01
reason_17,month_3,day_5,season_4,150,14,1970-01-01,39,252.37223744760996,92,1,education_3,son_2,0,1,pet_1,78,181,21,1970-01-01
reason_9,month_9,day_3,season_4,174,17,1970-01-01,44,372.60952645010053,84,0,education_3,son_2,0,1,pet_4,56,194,27,1970-01-01
reason_10,month_11,day_6,season_3,145,17,1970-01-01,31,309.58465357873956,99,1,education_2,son_4,1,0,pet_1,66,187,37,1970-01-01
reason_24,month_3,day_6,season_1,273,41,1970-01-01,43,257.7145003816687,94,1,education_1,son_1,1,1,pet_0,86,170,36,1970-01-01
reason_6,month_11,day_2,season_3,251,34,1970-01-01,38,335.8904888730247,94,0,education_2,son_1,0,1,pet_0,69,177,19,1970-01-01
reason_19,month_9,day_5,season_2,157,8,1970-01-01,37,327.21752522100144,91,0,education_4,son_3,1,0,pet_0,102,169,22,1970-01-01
reason_0,month_11,day_5,season_1,155,49,1970-01-01,35,303.06193883296567,89,1,education_2,son_3,0,0,pet_1,58,181,25,1970-01-01
reason_23,month_6,day_5,season_1,124,34,1970-01-01,27,351.2062282268484,90,0,education_3,son_1,0,1,pet_4,89,193,36,1970-01-01
reason_5,month_1,day_3,season_1,169,40,1970-01-01,48,267.51009723299984,92,0,education_4,son_1,0,1,pet_4,77,171,37,1970-01-01
reason_28,month_4,day_3,season_1,164,13,1970-01-01,42,284.01649679954414,83,0,education_1,son_4,1,0,pet_2,71,195,28,1970-01-01
reason_9,month_12,day_4,season_4,203,39,1970-01-01,51,346.4548934362573,85,1,education_3,son_0,0,1,pet_0,93,181,23,1970-01-01
reason_2,month_11,day_3,season_4,309,31,1970-01-01,41,231.00756173858628,100,0,education_4,son_4,0,1,pet_0,85,178,23,1970-01-01
reason_17,month_6,day_5,season_1,308,27,1970-01-01,43,269.9935265072359,92,1,education_4,son_0,0,0,pet_1,77,178,19,1970-01-01
reason_19,month_12,day_2,season_1,196,32,1970-01-01,30,217.32015735799965,87,1,education_4,son_2,0,0,pet_8,85,167,32,1970-01-01
reason_25,month_1,day_2,season_3,186,28,1970-01-01,51,356.0161612140801,93,1,education_3,son_4,0,1,pet_8,97,178,19,1970-01-01
reason_15,month_10,day_6,season_3,255,50,1970-01-01,37,233.6877404083236,87,0,education_1,son_3,0,1,pet_8,95,195,32,1970-01-01
reason_21,month_5,day_4,season_2,373,48,1970-01-01,51,310.1210852519405,85,0,education_3,son_2,1,0,pet_8,76,187,38,1970-01-01
reason_18,month_6,day_6,season_4,221,50,1970-01-01,45,374.4602627123064,82,0,education_2,son_3,1,1,pet_1,87,170,26,1970-01-01
reason_25,month_6,day_2,season_1,260,29,1970-01-01,47,216.5854149633515,91,1,education_4,son_3,1,0,pet_5,85,187,30,1970-01-01
reason_2,month_1,day_5,season_2,187,12,1970-01-01,47,252.91522892290487,95,1,education_1,son_2,1,0,pet_8,89,186,33,1970-01-01
reason_17,month_8,day_2,season_3,182,52,1970-01-01,44,348.34376642204643,81,0,education_2,son_1,1,1,pet_2,97,175,26,1970-01-01
reason_22,month_8,day_3,season_1,174,14,1970-01-01,36,278.8682817673986,87,0,education_1,son_0,1,0,pet_8,83,186,26,1970-01-01
reason_26,month_6,day_2,season_3,241,22,1970-01-01,49,363.28532325439375,92,1,education_1,son_1,1,0,pet_2,67,167,29,1970-01-01
reason_8,month_5,day_2,season_3,269,24,1970-01-01,47,270.5522334638183,97,1,education_1,son_2,1,1,pet_4,70,191,19,1970-01-01
reason_19,month_4,day_5,season_4,376,14,1970-01-01,58,277.8465293143669,100,0,education_2,son_3,1,1,pet_1,103,171,36,1970-01-01
reason_9,month_8,day_6,season_2,278,14,1970-01-01,51,327.54669014447353,90,1,education_3,son_0,0,0,pet_0,103,180,21,1970-01-01
reason_2,month_0,day_4,season_1,334,31,1970-01-01,32,282.89811182810956,83,0,education_3,son_3,1,1,pet_8,90,174,22,1970-01-01
reason_19,month_9,day_4,season_3,239,41,1970-01-01,35,338.99545030370734,86,0,education_2,son_1,1,0,pet_2,77,182,34,1970-01-01
reason_12,month_12,day_6,season_4,247,42,1970-01-01,44,238.95537773968775,95,1,education_1,son_0,1,0,pet_8,83,190,19,1970-01-01
reason_4,month_7,day_6,season_4,277,15,1970-01-01,52,249.83536189326878,92,1,education_3,son_0,1,1,pet_2,80,182,24,1970-01-01
reason_14,month_7,day_6,season_4,250,16,1970-01-01,27,309.2685698339234,94,1,education_3,son_2,0,0,pet_4,77,181,24,1970-01-01
reason_15,month_1,day_3,season_2,235,32,1970-01-01,38,310.0645026430598,94,1,education_2,son_0,1,0,pet_8,91,187,31,1970-01-01
reason_9,month_8,day_3,season_1,356,20,1970-01-01,52,347.9900236259299,82,1,education_3,son_3,1,1,pet_1,94,177,36,1970-01-01
reason_6,month_10,day_3,season_2,118,52,1970-01-01,58,260.5555874114283,89,0,education_1,son_0,1,0,pet_8,79,171,36,1970-01-01
reason_18,month_2,day_3,season_3,337,27,1970-01-01,47,354.738269119174,89,0,education_1,son_4,1,0,pet_0,106,183,20,1970-01-01
reason_0,month_2,day_5,season_3,314,44,1970-01-01,42,272.76446044031536,92,1,education_3,son_1,1,1,pet_2,68,187,25,1970-01-01
reason_6,month_3,day_5,season_4,367,19,1970-01-01,33,340.90857583119174,81,1,education_3,son_4,0,0,pet_8,58,176,19,1970-01-01
reason_15,month_8,day_5,season_3,310,27,1970-01-01,36,225.65594079757258,90,1,education_3,son_0,0,0,pet_1,84,163,30,1970-01-01
reason_26,month_2,day_6,season_2,373,48,1970-01-01,40,315.56214579332266,90,1,education_3,son_0,1,1,pet_0,78,175,36,1970-01-01
reason_21,month_10,day_4,season_3,363,46,1970-01-01,39,225.51457335196295,90,0,education_4,son_0,1,0,pet_1,88,188,38,1970-01-01
reason_5,month_9,day_4,season_2,343,15,1970-01-01,48,251.8777892120076,96,1,education_3,son_2,1,1,pet_2,61,183,31,1970-01-01
reason_1,month_8,day_4,season_1,164,21,1970-01-01,43,368.8652184348574,97,0,education_4,son_2,1,0,pet_1,103,187,24,1970-01-01
reason_15,month_8,day_4,season_2,290,39,1970-01-01,50,214.5405764585572,90,0,education_2,son_1,1,1,pet_5,67,163,22,1970-01-01
reason_3,month_8,day_3,season_4,327,14,1970-01-01,30,225.17541922278252,94,1,education_4,son_0,0,1,pet_1,70,175,37,1970-01-01
reason_3,month_8,day_6,season_3,204,44,1970-01-01,31,355.0016502971715,100,1,education_4,son_0,0,0,pet_0,81,169,37,1970-01-01
reason_26,month_7,day_2,season_3,386,42,1970-01-01,29,273.0434325974263,96,0,education_2,son_2,0,0,pet_0,82,180,27,1970-01-01
reason_23,month_2,day_4,season_1,327,24,1970-01-01,58,342.8710838575647,89,0,education_4,son_0,1,0,pet_1,106,181,31,1970-01-01
reason_0,month_4,day_3,season_2,306,5,1970-01-01,35,372.42336559476036,90,0,education_4,son_1,0,1,pet_8,68,178,24,1970-01-01
reason_12,month_5,day_3,season_2,240,46,1970-01-01,29,315.88244518829316,93,1,education_2,son_3,1,0,pet_5,100,188,38,1970-01-01
reason_4,month_8,day_5,season_3,317,36,1970-01-01,36,318.316153935214,89,1,education_2,son_1,1,0,pet_1,83,180,27,1970-01-01
reason_25,month_11,day_5,season_2,305,21,1970-01-01,55,328.53862055469614,91,1,education_3,son_4,0,0,pet_0,107,179,21,1970-01-01
reason_17,month_2,day_2,season_4,354,12,1970-01-01,34,361.5838163926837,93,1,education_2,son_3,1,1,pet_0,106,178,33,1970-01-01
reason_23,month_0,day_2,season_2,138,11,1970-01-01,33,365.69184562472685,100,0,education_1,son_1,0,0,pet_1,102,180,32,1970-01-01
reason_17,month_9,day_4,season_1,123,37,1970-01-01,58,265.94436222071306,87,0,education_4,son_2,0,1,pet_8,97,172,33,1970-01-01
reason_9,month_4,day_6,season_3,164,31,1970-01-01,38,289.3558893229932,81,0,education_1,son_4,1,0,pet_8,80,187,31,1970-01-01
reason_26,month_11,day_6,season_1,289,42,1970-01-01,28,338.4870335747746,91,0,education_4,son_2,0,0,pet_1,83,166,30,1970-01-01
reason_16,month_12,day_4,season_4,316,49,1970-01-01,29,249.58547645092017,90,0,education_1,son_2,1,0,pet_8,67,175,23,1970-01-01
reason_19,month_8,day_2,season_4,254,36,1970-01-01,36,361.644325606171,100,1,education_4,son_1,1,0,pet_4,67,166,25,1970-01-01
reason_9,month_0,day_4,season_2,350,38,1970-01-01,49,335.13053643249816,91,1,education_1,son_4,0,0,pet_0,75,177,30,1970-01-01
reason_16,month_4,day_6,season_3,132,46,1970-01-01,34,246.6032914991065,90,1,education_3,son_0,1,0,pet_8,69,180,30,1970-01-01
reason_0,month_11,day_6,season_4,260,14,1970-01-01,55,217.6928036943799,100,0,education_1,son_1,1,0,pet_1,65,194,33,1970-01-01
reason_21,month_12,day_6,season_2,359,43,1970-01-01,47,247.34483373555153,91,1,education_2,son_2,0,1,pet_2,103,175,25,1970-01-01
reason_2,month_0,day_5,season_2,253,16,1970-01-01,45,314.72614573626777,96,0,education_1,son_4,1,0,pet_4,62,184,30,1970-01-01
reason_26,month_9,day_5,season_2,146,30,1970-01-01,30,281.50460644989687,100,0,education_1,son_0,0,1,pet_2,63,194,28,1970-01-01
reason_25,month_11,day_5,season_2,297,31,1970-01-01,55,349.534791743834,85,0,education_1,son_3,0,0,pet_8,97,165,26,1970-01-01
reason_8,month_0,day_5,season_2,312,42,1970-01-01,33,242.9722393076475,91,1,education_4,son_2,0,1,pet_4,73,185,24,1970-01-01
reason_11,month_8,day_5,season_3,149,21,1970-01-01,43,240.14455810875418,84,0,education_2,son_1,0,1,pet_4,76,172,27,1970-01-01
reason_2,month_2,day_3,season_3,333,9,1970-01-01,52,242.61108895409967,93,0,education_1,son_2,0,0,pet_4,65,177,24,1970-01-01
reason_5,month_10,day_3,season_4,126,14,1970-01-01,52,354.47281523900574,88,1,education_3,son_2,1,1,pet_1,101,183,35,1970-01-01
reason_5,month_2,day_4,season_3,144,12,1970-01-01,38,237.74752356633925,94,1,education_3,son_2,1,0,pet_0,99,186,35,1970-01-01
reason_9,month_0,day_2,season_3,209,5,1970-01-01,48,229.49874835516405,87,0,education_1,son_1,0,1,pet_4,58,170,22,1970-01-01
reason_26,month_4,day_5,season_2,120,22,1970-01-01,54,332.16085160703346,97,0,education_4,son_3,1,0,pet_0,73,179,24,1970-01-01
reason_4,month_10,day_6,season_2,122,22,1970-01-01,43,350.2764377252103,85,0,education_3,son_4,0,0,pet_1,67,192,38,1970-01-01
reason_4,month_3,day_2,season_3,157,30,1970-01-01,33,328.33185347020515,86,0,education_3,son_2,0,0,pet_8,62,181,21,1970-01-01
reason_25,month_11,day_4,season_2,190,24,1970-01-01,44,373.71918984167525,93,0,education_2,son_0,1,0,pet_4,103,189,29,1970-01-01
reason_22,month_1,day_6,season_2,178,15,1970-01-01,56,335.7973867984457,89,0,education_1,son_2,0,1,pet_0,77,187,22,1970-01-01
reason_15,month_5,day_5,season_3,259,14,1970-01-01,31,341.43896307948717,94,1,education_1,son_3,0,0,pet_5,85,195,33,1970-01-01
reason_11,month_10,day_6,season_4,222,26,1970-01-01,30,330.02066741028574,96,1,education_2,son_2,1,0,pet_4,103,179,20,1970-01-01
reason_14,month_1,day_2,season_3,241,6,1970-01-01,35,269.2708632372518,90,1,education_3,son_2,0,0,pet_8,78,194,37,1970-01-01
reason_17,month_2,day_2,season_2,254,40,1970-01-01,32,241.5279741173265,84,0,education_4,son_3,1,1,pet_1,69,196,24,1970-01-01
reason_23,month_0,day_6,season_1,272,26,1970-01-01,34,330.22072323389557,88,1,education_3,son_3,1,1,pet_0,73,188,22,1970-01-01
reason_16,month_6,day_6,season_4,200,37,1970-01-01,42,310.5271268788707,81,0,education_4,son_3,1,0,pet_2,80,190,27,1970-01-01
reason_9,month_3,day_4,season_3,247,30,1970-01-01,49,356.9270913249911,83,0,education_2,son_4,0,0,pet_2,94,170,19,1970-01-01
reason_3,month_11,day_3,season_3,198,24,1970-01-01,42,317.5765505681851,84,1,education_4,son_2,0,1,pet_5,61,175,19,1970-01-01
reason_4,month_7,day_4,season_3,146,50,1970-01-01,43,289.7558359891243,93,1,education_2,son_4,0,0,pet_1,96,173,35,1970-01-01
reason_1,month_1,day_2,season_4,322,28,1970-01-01,38,338.2040433037135,96,1,education_2,son_2,0,0,pet_1,67,181,32,1970-01-01
reason_12,month_9,day_5,season_3,320,5,1970-01-01,31,327.3766377159923,92,0,education_3,son_3,0,0,pet_5,76,165,36,1970-01-01
reason_9,month_7,day_4,season_4,191,33,1970-01-01,51,208.77599608548405,82,1,education_2,son_4,1,1,pet_0,85,170,29,1970-01-01
reason_18,month_1,day_6,season_1,344,19,1970-01-01,55,308.1070714991847,95,0,education_2,son_0,1,1,pet_5,71,191,26,1970-01-01
reason_11,month_3,day_2,season_1,190,25,1970-01-01,47,215.88139022792998,94,1,education_2,son_4,1,1,pet_1,105,194,21,1970-01-01
reason_14,month_0,day_6,season_2,336,8,1970-01-01,34,271.24858725900043,89,0,education_4,son_2,1,1,pet_1,87,164,38,1970-01-01
reason_1,month_11,day_5,season_4,360,37,1970-01-01,31,374.5222892882566,89,1,education_3,son_0,0,0,pet_2,87,193,31,1970-01-01
reason_0,month_2,day_6,season_1,343,23,1970-01-01,47,353.1581943049122,99,0,education_3,son_0,0,1,pet_8,74,184,34,1970-01-01
